Id,SalePrice
1673,299929.18026780646
1674,232724.51607496434
1675,194167.04269556445
1676,193546.59206182355
1677,212515.6630644612
1678,507738.81977473258
1679,411634.12494554295
1680,321637.53326926217
1681,241458.15873206375
1682,302468.82839332952
1683,175385.1791622997
1684,178798.88356968999
1685,184160.6543413148
1686,169278.35235316548
1687,155643.60638817784
1688,190712.87894977795
1689,194128.96348420813
1690,193765.21053440732
1691,169995.4442420814
1692,286987.49906901887
1693,157805.88227986495
1694,177465.51313098564
1695,162308.26169299014
1696,295416.18488886167
1697,169308.84472866653
1698,370454.76302674133
1699,307451.3398129344
1700,250324.14955650544
1701,259645.87603647343
1702,241255.07750399239
1703,240046.73159765138
1704,274599.17652980617
1705,218779.10405170149
1706,470687.19842536224
1707,222873.96071929435
1708,204031.3206279458
1709,253808.36687724278
1710,212283.03019571104
1711,259723.71760594498
1712,259083.72695555486
1713,311270.91916868114
1714,224327.83184187728
1715,212449.75588778828
1716,177692.88452410683
1717,159210.11218932137
1718,147932.84638798799
1719,203750.73748010996
1720,233515.17711480989
1721,160391.71312080324
1722,143550.899213561
1723,161051.38845311949
1724,220199.57860922243
1725,234788.6487807032
1726,202746.04240867845
1727,168223.23619869628
1728,174155.31801621206
1729,165030.48739573883
1730,160174.71568711603
1731,121410.29908366957
1732,132277.49786474672
1733,120143.11646130786
1734,121820.57454892287
1735,132080.10926887812
1736,115001.02020044932
1737,323362.62690151221
1738,216233.06823527056
1739,324344.89190920227
1740,265870.48010151472
1741,202024.9811443947
1742,181184.29192794859
1743,178290.82244076632
1744,297401.82348663313
1745,212477.33321939912
1746,199599.87107145393
1747,210530.2488047106
1748,227573.091259509
1749,160461.41228975952
1750,132573.49592869816
1751,232074.76227197505
1752,121752.86752169905
1753,158585.45316514507
1754,187685.93809911775
1755,166365.56803036868
1756,131826.79623342276
1757,121837.3876422051
1758,156774.32904493669
1759,156944.48536938557
1760,177099.55534158196
1761,155027.36020535979
1762,181654.76805195585
1763,169166.91352581559
1764,114439.34255005697
1765,190813.59387559886
1766,175594.71593675212
1767,219542.49671745577
1768,150321.89911367148
1769,172766.25852875388
1770,139330.93127158206
1771,136426.53766690963
1772,145877.08020037707
1773,146228.66050014962
1774,154002.40942944787
1775,126449.39229020348
1776,125502.2442498649
1777,116145.24707661092
1778,152195.58167177692
1779,113351.24010471842
1780,169632.2079366215
1781,136336.65805875079
1782,103903.92441374673
1783,139073.62621102849
1784,108272.05365477895
1785,128042.66131210141
1786,178930.67074354022
1787,168354.8250733926
1788,75744.130216064019
1789,109536.86192369463
1790,88916.918909058775
1791,184403.3200125086
1792,152597.37097761154
1793,130835.79743469755
1794,141428.68569562389
1795,128916.91467861344
1796,117442.13089539227
1797,108566.61712098394
1798,119588.27445273286
1799,107816.3075927605
1800,146146.46999000848
1801,126767.49769967959
1802,130601.12858397987
1803,155063.98328982427
1804,157162.57054442304
1805,136295.82959843238
1806,111042.6827921169
1807,128521.6223141729
1808,127518.91388870284
1809,130557.70055886911
1810,150891.47005807291
1811,112091.63975706263
1812,94789.29898591635
1813,119803.86545899032
1814,101442.5442150156
1815,58296.211047408891
1816,95517.714313321354
1817,142339.09312577554
1818,162025.21644546697
1819,142060.92310930599
1820,57704.770278751494
1821,122967.20282848719
1822,159357.30388787281
1823,32153.009381325322
1824,129256.75868893198
1825,144389.84390352704
1826,104746.76521993958
1827,102038.58836597894
1828,134172.96517884635
1829,116484.50276658837
1830,125057.03749797661
1831,150318.14890172691
1832,85617.060295091433
1833,148931.87456325229
1834,128823.28815805048
1835,125938.66374579108
1836,121969.85229621059
1837,86018.43639235296
1838,110748.21146816672
1839,94980.274143405404
1840,167538.62645151769
1841,137221.11717021745
1842,70873.984914588844
1843,138681.24099694652
1844,137958.63380480363
1845,148804.48488763405
1846,158765.87879319448
1847,168643.51474449635
1848,64573.80724136917
1849,108024.95757119312
1850,115923.17715719594
1851,159066.10450674512
1852,127398.1873550208
1853,131758.76284480625
1854,160530.73123751217
1855,140554.80784695485
1856,222104.798843461
1857,199584.33416780841
1858,133802.97649281469
1859,124982.3544202202
1860,147044.02862246221
1861,124982.3544202202
1862,317877.14107982774
1863,309838.36785080691
1864,309838.36785080691
1865,355886.99668219354
1866,344416.22759412829
1867,233935.65071708435
1868,306618.20386259235
1869,195286.27413076098
1870,235094.88206341839
1871,255861.39644415653
1872,182433.69841509435
1873,219576.93823566666
1874,151359.3510225043
1875,186030.36121528753
1876,189288.00195734212
1877,215662.2417384217
1878,208603.58043022931
1879,129718.61930801703
1880,139241.22207258016
1881,256175.68453451735
1882,248740.71205186949
1883,197011.16481258572
1884,210337.39086481888
1885,230337.86115277058
1886,314561.37518091919
1887,206872.80655110843
1888,275495.59872262273
1889,163189.84641369869
1890,123380.47685348397
1891,139423.07733380789
1892,110591.18626577956
1893,119269.63245404596
1894,125762.12130014162
1895,136724.62639341218
1896,132491.88107861159
1897,128978.33052545939
1898,121371.09246990689
1899,149686.5709450338
1900,144108.24883377249
1901,176673.29667158049
1902,156624.72074676704
1903,174613.47328093401
1904,153984.38852928451
1905,186918.57815203047
1906,160941.60184482488
1907,202646.80001856337
1908,117670.11465393784
1909,144166.30831646945
1910,128124.91973719517
1911,209657.95742100597
1912,326074.33362534805
1913,166491.10081466023
1914,59644.999918224006
1915,317041.42315648211
1916,69171.255081786483
1917,252956.33997942536
1918,138660.2908338432
1919,164830.05571436192
1920,143165.42559922356
1921,465987.66013503436
1922,337198.78881240514
1923,204363.0887832446
1924,220808.67215300299
1925,217667.93583704592
1926,423504.6184708763
1927,135704.13559565929
1928,159429.57378803281
1929,121884.66656373828
1930,135719.49770652264
1931,151466.02871879697
1932,149458.49702043398
1933,194809.31379864609
1934,176299.05245939616
1935,175752.4397067251
1936,181659.65947164889
1937,182553.26112908777
1938,183922.24589802901
1939,265102.91305422032
1940,182814.11931770144
1941,174916.66634229571
1942,172711.23443583402
1943,200642.456718467
1944,367712.91815538332
1945,411295.83842009614
1946,181176.49747594714
1947,371979.35674398247
1948,188094.41596518701
1949,255754.08868276133
1950,165574.66292263943
1951,257951.32431059811
1952,212904.36034411768
1953,170887.34605496493
1954,172429.70972208961
1955,133174.33250563915
1956,287488.0460940855
1957,159131.61780861233
1958,292708.90692755923
1959,134813.48709929665
1960,121214.7035421266
1961,115459.67747267055
1962,97438.456916384166
1963,103608.13858549597
1964,106397.30098367995
1965,142172.65242162585
1966,136738.55260817611
1967,282314.57758266898
1968,486972.04440391838
1969,415036.03180298064
1970,475771.79486647673
1971,425294.95795160701
1972,379918.92494797264
1973,251893.64578141188
1974,339330.03185003361
1975,437049.13698372926
1976,252754.11128971216
1977,352611.38467632083
1978,424379.93696305115
1979,314560.21130960842
1980,173610.91722797017
1981,357622.88087433926
1982,210533.80932468842
1983,199989.25834606533
1984,174183.84076434743
1985,230241.30564659223
1986,215297.66458811573
1987,168331.70970711886
1988,187107.37301610882
1989,192849.18035810938
1990,220118.44061789231
1991,225453.4516251157
1992,205473.73796519905
1993,169813.39320303447
1994,246473.27070591098
1995,175278.02748112186
1996,232428.69729772978
1997,347537.6824336123
1998,350446.36839779321
1999,271759.68491179578
2000,307463.22296403034
2001,258576.04280462343
2002,266070.39661279565
2003,236457.57361928106
2004,241509.175397958
2005,218038.20196039526
2006,222690.197534053
2007,244926.45533593959
2008,214614.11296065224
2009,200147.17767620453
2010,200649.54845808836
2011,157312.22720050995
2012,168400.10392174404
2013,191891.06675569015
2014,198511.56966331368
2015,205609.6096888991
2016,201104.6570080088
2017,200797.56806451044
2018,123701.82894655608
2019,133504.02876923687
2020,104942.72148051445
2021,113918.65264556774
2022,180782.72596056157
2023,141110.072290732
2024,265668.3432388631
2025,320266.69068241667
2026,172707.78827680484
2027,159620.67135695383
2028,148737.90092605705
2029,164186.14548329145
2030,261412.07571931375
2031,211449.43653942726
2032,237330.41102069206
2033,236835.74816026978
2034,157265.27279750977
2035,196984.40384119938
2036,188408.11206449714
2037,191054.1895893114
2038,284184.93531785341
2039,217678.07063273693
2040,282004.24069422262
2041,253871.49152433698
2042,204071.39280907999
2043,162347.11305473026
2044,183210.84489419489
2045,200639.27278545254
2046,136861.10044056457
2047,149873.14455048018
2048,134813.23923045231
2049,138699.55992832305
2050,172607.32029947624
2051,111056.76416016472
2052,132379.76276980247
2053,147147.89819259779
2054,91698.109272085785
2055,180697.40101863162
2056,136973.45810541851
2057,115935.92240408498
2058,252112.28765389608
2059,148129.75407261445
2060,166298.70126087681
2061,172984.15400070194
2062,130459.97669296841
2063,110735.46453371181
2064,139194.63803668533
2065,117532.46768641683
2066,166687.68108442356
2067,123002.89460981534
2068,143099.25919227637
2069,81125.299483137889
2070,108046.00912542296
2071,99212.393313720808
2072,114158.76127781977
2073,146482.21847380616
2074,176343.00433129034
2075,139798.58707168189
2076,127414.39703526036
2077,155240.24548289066
2078,127694.5908813517
2079,117611.17832923244
2080,110629.28938303568
2081,119688.99401766674
2082,112057.15460631231
2083,149595.30042468107
2084,113358.87424915365
2085,119230.00249787423
2086,130590.02113905219
2087,118603.08116169697
2088,93463.395968251003
2089,76767.54087554857
2090,138322.07465600609
2091,111039.19594073274
2092,126923.87935318504
2093,154684.70697119951
2094,118438.84658610531
2095,140050.22898752781
2096,76687.025197329334
2097,100572.89750778169
2098,145273.30767038249
2099,67554.44396468268
2100,87024.102308423709
2101,116212.23668470903
2102,116324.58799505513
2103,106807.71933530399
2104,141473.77915741093
2105,148074.62060201791
2106,81155.520883920486
2107,204425.36252119765
2108,109979.83567354706
2109,112435.73123743883
2110,133681.5309795214
2111,131247.76625854056
2112,145121.92557705095
2113,124507.96706023857
2114,108924.33781551401
2115,155706.89819394439
2116,123336.15385087676
2117,139008.72049274782
2118,112862.42659686573
2119,101984.32645358119
2120,126440.83718625136
2121,95226.79193015935
2122,110510.99326303985
2123,81429.07872640538
2124,153844.24489014468
2125,146903.77503507261
2126,148681.47915473965
2127,153637.12757583693
2128,133813.87411579711
2129,98345.83330733201
2130,129665.73095581123
2131,152659.50783208435
2132,98315.947208431156
2133,113175.99715837376
2134,122513.42698374714
2135,97767.545244054985
2136,70046.450034395501
2137,107680.27345293119
2138,130801.31493083473
2139,154008.10399917237
2140,141909.66363895996
2141,139397.87495921017
2142,121988.28519302743
2143,142838.16949054002
2144,150769.0755898584
2145,137628.14915730141
2146,160393.88216356788
2147,132008.45352071596
2148,149479.01893574899
2149,164412.49741854522
2150,204402.57940973627
2151,109228.0927972614
2152,189967.66658928851
2153,180695.99663084681
2154,106357.92209935861
2155,135109.24737712587
2156,314300.07776064129
2157,234661.34408477638
2158,240449.21952173114
2159,209977.8880178009
2160,161558.02926566722
2161,229033.31284590307
2162,366619.47377949121
2163,331065.498992579
2164,230528.69230407852
2165,171259.84273774209
2166,153947.93807035536
2167,209049.43060951558
2168,190217.01288374257
2169,205441.1684714102
2170,219728.5711138701
2171,145177.94367752061
2172,133883.68835076893
2173,157413.18059376691
2174,235936.62883236737
2175,282682.20782021288
2176,332636.92912652454
2177,263383.54059431452
2178,206140.01838817832
2179,143347.44321242426
2180,286744.60213065863
2181,196269.81463498896
2182,232185.94775649984
2183,189054.91320667134
2184,125179.26876571868
2185,121590.97245397203
2186,142702.11929405859
2187,150630.72726483349
2188,153795.26692407599
2189,261422.87969827879
2190,79748.250222769144
2191,77394.990026162472
2192,91456.047664478101
2193,120169.86475086541
2194,92713.683504596702
2195,113739.26761928428
2196,107239.58933230481
2197,122164.31851112864
2198,131719.45419921161
2199,158426.87933039517
2200,149225.32214773991
2201,140941.18673000028
2202,200459.14185898131
2203,143669.68084733846
2204,187237.10572702819
2205,116045.19482041331
2206,135178.81570516157
2207,203399.81646636451
2208,235054.51001909375
2209,229486.27206916004
2210,126663.30017943929
2211,114814.62769469577
2212,110122.65096783631
2213,102067.82329604847
2214,154320.65411470545
2215,101320.57582004153
2216,159517.71880860304
2217,88813.807563029215
2218,68138.207477500837
2219,66407.218376800723
2220,60713.528939194141
2221,318113.45578741375
2222,289830.85510846128
2223,334642.21945930878
2224,222771.33504035871
2225,127175.77397340449
2226,213800.15364960922
2227,197569.15164847532
2228,277733.55953638296
2229,222790.37972644245
2230,159640.29555601321
2231,219517.59399246919
2232,181768.16845552498
2233,188375.77276130641
2234,232296.08071828721
2235,261893.37332278668
2236,252652.82732036681
2237,357708.95245627535
2238,217409.7338355846
2239,107083.18959901371
2240,161492.91778190155
2241,172284.43017451069
2242,131292.04670165144
2243,131770.87620340587
2244,111005.90266277926
2245,109310.34922838978
2246,147818.96626368264
2247,101783.55453462235
2248,132476.64411807744
2249,137439.5676081503
2250,139668.91688169734
2251,140248.46792326035
2252,177639.7321462855
2253,151234.42845034474
2254,176645.7256736382
2255,182665.16019667414
2256,191071.22833707285
2257,201977.98801911453
2258,169933.85616161197
2259,179212.50493991596
2260,172706.25623774546
2261,181398.52584102287
2262,205583.56712834822
2263,362657.71481507103
2264,425368.83891244855
2265,209507.49380485763
2266,321280.15526202379
2267,360708.3957601958
2268,408820.70558991272
2269,155311.66590770264
2270,190296.60025402613
2271,205163.97507697518
2272,187919.05909258968
2273,167489.87590549549
2274,173436.53943068735
2275,168832.28448028344
2276,186342.54643916807
2277,190441.24076865806
2278,139612.15400219633
2279,132238.97039725832
2280,126692.28671133202
2281,175654.28360031947
2282,201534.80831046976
2283,102906.92884731047
2284,113690.38890106253
2285,133614.28498371143
2286,123156.9701634199
2287,357793.8620919268
2288,271760.39647215686
2289,377381.26423855795
2290,451781.20056147757
2291,339312.96852330054
2292,441120.75799652486
2293,486993.48975983291
2294,442184.45203625801
2295,441513.82727312145
2296,256678.23143734047
2297,339644.37951982243
2298,333693.68585920049
2299,394383.651678405
2300,336408.70100150676
2301,280669.22237507015
2302,257530.77533453066
2303,234134.12352664268
2304,234927.92769405287
2305,185200.63131621591
2306,194234.18337288772
2307,189108.54637225607
2308,218623.48544612405
2309,259538.56252753775
2310,200000.60475938173
2311,194943.66085843029
2312,188848.38659998824
2313,183035.80980273077
2314,171763.76178598715
2315,185801.01001218619
2316,204499.62079461757
2317,191997.47834177359
2318,186095.82615482522
2319,179763.67747463795
2320,185759.68267455365
2321,231711.30853734398
2322,169545.52199107531
2323,176408.96976768653
2324,160715.58002642551
2325,210635.05746474394
2326,157135.74775632535
2327,211138.83486593259
2328,232430.19961795848
2329,185185.85892229641
2330,177069.84407675266
2331,371419.06109500985
2332,385365.10004858207
2333,311115.0783954155
2334,280614.16245964752
2335,267333.13869313017
2336,335456.39821144874
2337,195955.65234363967
2338,271170.68613839865
2339,219759.96508787031
2340,401829.26073154883
2341,212532.62251824941
2342,223777.22294633833
2343,225294.05304496712
2344,234284.46766877838
2345,229379.81650109147
2346,206809.61452028347
2347,193766.05931297384
2348,234036.54694335311
2349,208289.25613194719
2350,302938.53974771471
2351,253365.5530174915
2352,249432.15096839299
2353,296312.67389647773
2354,137822.91245319418
2355,147428.04404054739
2356,156904.19284611801
2357,195257.76798024282
2358,198441.10415958276
2359,127334.18685483605
2360,114354.02656565825
2361,135230.58953943165
2362,278101.09316411754
2363,136369.11109063786
2364,154096.41963564022
2365,200822.93764375808
2366,174758.08021479347
2367,218361.8079261508
2368,213646.98347404346
2369,215360.68725430695
2370,164513.90345792458
2371,182547.43774143624
2372,189804.61861313196
2373,288543.05116262159
2374,316594.35971409641
2375,249803.07618233011
2376,279775.03460569057
2377,374581.26055506297
2378,129280.09780697484
2379,189210.31247829442
2380,135751.7468890122
2381,159449.99082479175
2382,171856.43113718351
2383,202147.54965982106
2384,253127.91406203143
2385,155354.6197554371
2386,129078.03764070339
2387,135736.52528266379
2388,129775.45971740641
2389,129909.46219768637
2390,148397.81899449634
2391,141955.9211083765
2392,116076.60597635768
2393,159663.13380577232
2394,140818.82489012188
2395,191136.28466112961
2396,133288.05768232973
2397,210337.11706172716
2398,141062.98307659573
2399,67469.287923055861
2400,63066.865817343649
2401,107912.67549205723
2402,129653.67923574999
2403,135944.13298567358
2404,147227.71658540718
2405,158973.72956468983
2406,140639.19045595947
2407,126634.37723866009
2408,138613.08223676746
2409,130870.2828614474
2410,170510.6452872424
2411,123027.07750911392
2412,159858.00799742658
2413,134496.21896554634
2414,149054.02876648444
2415,135181.97788028748
2416,122219.04055995459
2417,125276.23326645422
2418,125088.43359670254
2419,128558.76251286622
2420,133740.86681238507
2421,153181.55675516732
2422,119548.67818473653
2423,147390.50012801192
2424,147740.29864027214
2425,308691.561591056
2426,129865.93160480724
2427,139937.97219920505
2428,159258.42771853143
2429,116487.40330728897
2430,127360.7243466955
2431,114613.10593681893
2432,143823.3263895729
2433,154265.8899251697
2434,142052.00405325586
2435,161429.71882370531
2436,107044.67742867637
2437,104888.91474552004
2438,133674.94186437462
2439,109157.9876499417
2440,117350.58791321289
2441,97225.336402275323
2442,108463.83684502287
2443,121765.77653344464
2444,135880.74934778138
2445,77421.496865979134
2446,122387.16373448829
2447,170827.58736412265
2448,135252.29888215181
2449,111206.63305892766
2450,137409.89317278427
2451,137363.15320805373
2452,191329.43784551506
2453,96790.17822162855
2454,125100.21107737785
2455,117523.9163165544
2456,130021.56633911803
2457,125343.2121929861
2458,131611.06844800719
2459,111884.23623024342
2460,128494.48975908064
2461,108156.52883684482
2462,138973.06324269451
2463,122912.28830835813
2464,168052.61172721305
2465,133521.79283894983
2466,108340.77814326952
2467,135335.45168825373
2468,77738.750405660481
2469,71348.789161694163
2470,180736.71004615611
2471,197909.49975099217
2472,161170.1931522887
2473,115479.27249542676
2474,109496.07458768204
2475,198556.17929079462
2476,109122.05221445677
2477,125843.59031093799
2478,150673.82563399521
2479,108542.24070235701
2480,149894.57362255856
2481,122172.34540127486
2482,124961.82089160162
2483,114427.65520657903
2484,114693.49740911563
2485,125630.09501657082
2486,164393.37748746411
2487,213891.36287036058
2488,146728.61078634774
2489,149565.52768473019
2490,163430.96443903702
2491,94845.611886965387
2492,171102.44628189493
2493,157034.88179600509
2494,154316.51857888658
2495,85034.224993697557
2496,242410.14454406971
2497,144762.37261624145
2498,114947.22471017425
2499,89519.49375956392
2500,127097.85371336377
2501,136249.82918248596
2502,139547.75068893499
2503,86164.783123719841
2504,157358.76352512854
2505,219375.07660807835
2506,242255.04343564151
2507,278456.73073450953
2508,241301.06098814716
2509,224095.53801897637
2510,219612.73694852003
2511,174520.45109652256
2512,208485.04359599366
2513,212029.84620346493
2514,230728.26402054454
2515,152303.73265953589
2516,173020.81033526422
2517,147576.48013002943
2518,157158.17281277175
2519,229287.29256576198
2520,209102.03654009517
2521,196532.94774770641
2522,222998.31197473951
2523,132304.96485339248
2524,138460.06331093065
2525,144164.36400708815
2526,133983.73006016729
2527,119297.24067172749
2528,134398.89617451289
2529,135578.05838589752
2530,128364.99860921181
2531,266386.86624011188
2532,223223.82391397349
2533,199472.72735261507
2534,226228.29600295509
2535,312881.06417734176
2536,247726.42541852122
2537,223105.35286032595
2538,184412.64921863523
2539,183423.38910896317
2540,179336.41810711136
2541,188385.18094372857
2542,185682.9991429759
2543,129345.23939491461
2544,124958.61366598541
2545,138003.73698165044
2546,124727.30524012349
2547,138982.28173898533
2548,145336.69625167106
2549,160937.74239244254
2550,338600.9432054339
2551,142327.36875186203
2552,125181.51843896866
2553,72435.010475100818
2554,97911.718867054689
2555,117648.8848870842
2556,111802.62274344907
2557,111601.9047387797
2558,158810.77370651392
2559,141840.03312762277
2560,145584.40840559656
2561,140691.41586550616
2562,143827.50328328827
2563,153578.7280162184
2564,188449.3561335422
2565,154241.60004008925
2566,167360.01967363886
2567,134539.25285248188
2568,195747.30951627032
2569,200630.26291003634
2570,125990.94939740666
2571,205881.52753742595
2572,149132.98452080798
2573,197195.29517887294
2574,282449.48068530427
2575,131653.06492147082
2576,139284.92195248208
2577,178470.02454803631
2578,84140.755196352155
2579,74630.682996161937
2580,116405.2560867892
2581,110647.29396415506
2582,106243.21464321205
2583,264805.93525649188
2584,149797.07821250436
2585,215894.99319960232
2586,214246.08357288156
2587,187012.24760855088
2588,133776.54944956009
2589,145699.12868523935
2590,225619.45947446808
2591,222523.11574758805
2592,213130.53468708225
2593,252613.92738880569
2594,174404.53178412138
2595,186114.68304556262
2596,329936.08692802046
2597,212638.07046037112
2598,281422.54609111464
2599,314904.95503785321
2600,197236.33190993854
2601,139069.1153952427
2602,90821.82786361847
2603,98654.846074085028
2604,91250.055867309886
2605,83026.080162805782
2606,158032.75500172403
2607,184312.70812246235
2608,205153.47451383463
2609,173416.66134597614
2610,117566.9092179505
2611,108574.06521776268
2612,155671.52079922683
2613,131540.99985556872
2614,128143.76099372156
2615,144736.54159395784
2616,142792.20444811767
2617,181399.57465509477
2618,218148.10504942818
2619,191394.72856278848
2620,181742.74803218464
2621,178442.09868947489
2622,178346.36473268387
2623,249483.56665695741
2624,308738.77398878656
2625,347731.86472034687
2626,174859.72269511505
2627,165270.25386146113
2628,440162.71734930557
2629,651884.97832355159
2630,347185.68840550579
2631,459517.12855760241
2632,441092.0940884031
2633,343602.59934704256
2634,426028.72272866074
2635,143356.16426174916
2636,177929.32728093129
2637,163936.73901790488
2638,266860.99807506788
2639,181055.16163331023
2640,149214.99126452822
2641,108749.60149402379
2642,224466.0244863421
2643,100288.48776636313
2644,127320.08474883929
2645,100956.43880240711
2646,93769.840092883023
2647,104812.07498602955
2648,141457.47181124095
2649,139396.31218882007
2650,124838.66343953337
2651,143039.26324676117
2652,427582.16663180751
2653,233892.99955850322
2654,275679.59653214191
2655,409823.33620162541
2656,298701.25678877759
2657,318396.99155773566
2658,288345.75933089468
2659,315280.01031960378
2660,378406.61836187961
2661,362107.05520382797
2662,350461.60617885616
2663,264027.74192804703
2664,254220.01825456935
2665,331504.7317398903
2666,276010.77278643951
2667,177209.66412583797
2668,183981.33549996748
2669,180370.81318266637
2670,278549.59296999325
2671,185608.44678719374
2672,178639.71255192393
2673,208794.1445116656
2674,206650.67352112904
2675,167783.90044493103
2676,189680.36974554448
2677,183904.29136372093
2678,263834.43678375293
2679,259878.1234467137
2680,265337.58290335187
2681,417526.23703955038
2682,333794.9043259538
2683,493964.74024560396
2684,313993.89312970365
2685,349375.29445584421
2686,235776.75341169513
2687,328481.29121337546
2688,214973.57808251976
2689,194442.60836815514
2690,457266.91255593661
2691,204900.04118480402
2692,146426.86638123513
2693,183777.15253244396
2694,144929.53106089824
2695,191947.48472931201
2696,183407.30627372695
2697,173489.98905971399
2698,193589.22999878263
2699,181757.97629861507
2700,169988.85356400991
2701,149074.90316201729
2702,107448.50318023172
2703,126805.57712614167
2704,139735.50218595486
2705,123348.33958394926
2706,114231.2367092278
2707,121409.05296547858
2708,135181.71596439893
2709,104873.73346126615
2710,133659.58611935971
2711,282898.48768439866
2712,381827.66899930668
2713,165026.95913052824
2714,153416.61369793772
2715,180340.68479707272
2716,153517.14017682418
2717,197809.44771450933
2718,225475.39185379536
2719,154471.84782820969
2720,161251.26352179484
2721,133851.08342140121
2722,162630.88296011684
2723,146554.6784962049
2724,126894.01731999766
2725,131858.8354082666
2726,144052.20976245668
2727,172786.08415584872
2728,161221.86829367871
2729,151984.29223942425
2730,145245.78138020681
2731,127589.95152516609
2732,132303.85113257164
